clean_tags,hashtags,date,Year,Month,Day,user_id,username,name,tweet,language,mentions,replies_count,retweets_count,likes_count,link,retweet,reply_to
"fridaysforfuture, physiotherapistsforfuture","['fridaysforfuture', 'physiotherapistsforfuture']",2021-12-10,2021,12,10,1186841876495777793,physiot39280639,@physiotherapistsforfuture,"The Nobel prize winner in physics emphasizes climate crisis as the greatest challenge of our time. And points out the biggest problem, that people dont realize that there is a climate crisis.  #FridaysForFuture message is key:  listen to the evidence!  #physiotherapistsforfuture  https://t.co/pBae983PJ7",en,[],3,27,59,https://twitter.com/physiot39280639/status/1469418706161876993,False,[]
"climatestrike, india, parisagreement, emissions, actnow, fridaysforfuture","['climatestrike', 'india', 'parisagreement', 'emissions', 'actnow', 'fridaysforfuture']",2021-12-10,2021,12,10,926309671773683712,aaravseth_,AaravSeth🇮🇳,Week 73 #ClimateStrike🌍 in #India🇮🇳  #ParisAgreement is turning 6.  #Emissions are still rising instead of falling.  Leaders are hiding behind their empty promises.  Let's remind them that it's time to #ActNow  #FridaysForFuture @GretaThunberg @vanessa_vash @NaomiAKlein @KaoHua3  https://t.co/qJvbch7q77,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'vanessa_vash', 'name': 'vanessa nakate', 'id': '1134059457191776257'}, {'screen_name': 'naomiaklein', 'name': 'naomi klein', 'id': '189376144'}, {'screen_name': 'kaohua3', 'name': '🇵🇸kaossara sani #stopshell', 'id': '1087723402226487297'}]",7,61,114,https://twitter.com/AaravSeth_/status/1469139203204075520,False,[]
fridaysforfuture,['fridaysforfuture'],2021-12-10,2021,12,10,1060989106602295296,_dylanhamilton_,Dylan Hamilton🏴󠁧󠁢󠁳󠁣󠁴󠁿🌍,"School strike for climate week 147 in Edinburgh, Scotland! Pretty damn cold today but we’ll still be out here every Friday:) #FridaysForFuture  https://t.co/4XU0ZxfZ7B",en,[],7,59,209,https://twitter.com/_DylanHamilton_/status/1469285382718169095,False,[]
"stopblaming, climatecrisis, fridaysforfuture","['stopblaming', 'climatecrisis', 'fridaysforfuture']",2021-12-10,2021,12,10,1378700803100184582,sahilburi,sahil buri 🌏🏞️,32th week of strike against climate change. There is no planet B #stopblaming #ClimateCrisis  #FridaysForFuture  @GretaThunberg  @FFFIndia @fff_digital  https://t.co/C7s9j226tL,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'fffindia', 'name': 'fridays for future india', 'id': '1103641840316645376'}, {'screen_name': 'fff_digital', 'name': 'dni check pinned fridays for future digital', 'id': '1200885655653498882'}]",20,179,612,https://twitter.com/SahilBuri/status/1469300109494001666,False,[]
"fossilfuels, climatejustice, fridaysforfuture","['fossilfuels', 'climatejustice', 'fridaysforfuture']",2021-12-10,2021,12,10,883636277534277632,shikhaseth17,Shikha Seth,Ignorant leaders are busy in baking their breads by minting money from #FossilFuels.  Till when our insecurity will remain their security ??  We want #climatejustice.  #FridaysForFuture  @GretaThunberg @vanessa_vash @ExtinctionR @WeDontHaveTime @parents4future @KaoHua3 @rwclimate  https://t.co/UXIFpm8hDt,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'vanessa_vash', 'name': 'vanessa nakate', 'id': '1134059457191776257'}, {'screen_name': 'extinctionr', 'name': 'extinction rebellion', 'id': '1019974187975430144'}, {'screen_name': 'wedonthavetime', 'name': ""we don't have time"", 'id': '800285348261556224'}, {'screen_name': 'parents4future', 'name': 'parents for future #marshdropeacop #endfossilfuels', 'id': '1096766566279073792'}, {'screen_name': 'kaohua3', 'name': '🇵🇸kaossara sani #stopshell', 'id': '1087723402226487297'}, {'screen_name': 'rwclimate', 'name': 'rebecca woodward', 'id': '906971212370386944'}]",2,23,78,https://twitter.com/ShikhaSeth17/status/1469213654289584128,False,[]
"climatecrisis, actnow, calamity, fridaysforfuture","['climatecrisis', 'actnow', 'calamity', 'fridaysforfuture']",2021-12-10,2021,12,10,883636277534277632,shikhaseth17,Shikha Seth,"Leaders, You can’t bury our heads in the sand anymore &amp; ignore the #ClimateCrisis.  Change is coming whether You like it or not. How quickly you #ActNow will mitigate the scale of the #calamity that our children would have to cope with.  #FridaysForFuture  @GretaThunberg @KaoHua3  https://t.co/ZhDHnAypLF",en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'kaohua3', 'name': '🇵🇸kaossara sani #stopshell', 'id': '1087723402226487297'}]",9,95,269,https://twitter.com/ShikhaSeth17/status/1469159787015258113,False,[]
"lucknow, up, india, uprootthesystem, fridaysforfuture","['lucknow', 'up', 'india', 'uprootthesystem', 'fridaysforfuture']",2021-12-10,2021,12,10,1297744745184149504,sarahhh_lndian,SARAH 🇮🇳🌍,Week #53 Climate Strike in #Lucknow #UP #India 🇮🇳   We need actions!  We don’t need empty promises 🧹   #UprootTheSystem #FridaysForFuture @GretaThunberg  @vanessa_vash   @Fridays4future  @FFFIndia  @FFFMAPA  https://t.co/1EjngGtL0g,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'vanessa_vash', 'name': 'vanessa nakate', 'id': '1134059457191776257'}, {'screen_name': 'fridays4future', 'name': 'fridays for future', 'id': '1053768884732547072'}, {'screen_name': 'fffindia', 'name': 'fridays for future india', 'id': '1103641840316645376'}, {'screen_name': 'fffmapa', 'name': 'fridays for future mapa', 'id': '1317125122042388485'}]",3,27,85,https://twitter.com/Sarahhh_lndian/status/1469170998947680258,False,[]
"climatestrike, fridaysforfuture, climateaction","['climatestrike', 'fridaysforfuture', 'climateaction']",2021-12-10,2021,12,10,1299409144588505088,rakshind,Rakhshinda🌱🌏,Week 63rd #climatestrike in India. #FridaysForFuture #ClimateAction  https://t.co/1Nko5Bv1uP,en,[],46,455,2345,https://twitter.com/RakshInd/status/1469180978992087040,False,[]
"autofrei, städtefürmenschen, fridaysforfuture","['autofrei', 'städtefürmenschen', 'fridaysforfuture']",2021-12-10,2021,12,10,854408773875716096,joerg_spengler,Jörg Spengler,"Lyon - Rhoneufer: Früher ein Blechlager, heute eine Promenade. 🤗🌻💚 #autofrei #StädteFürMenschen  #FridaysForFuture  https://t.co/8H3cxtH0Ei",de,[],3,41,326,https://twitter.com/joerg_spengler/status/1469182650464231425,False,[]
"climatestrike, fridaysforfuture, schoolstrike4climate","['climatestrike', 'fridaysforfuture', 'schoolstrike4climate']",2021-12-10,2021,12,10,1302167932114411520,tapashi_boruah,Tapashi Boruah,Week 67 of #climatestrike :) 8 weeks since our schools reopening.  #FridaysForFuture  #schoolstrike4climate  https://t.co/Kupw5JEfvq,en,[],12,294,1667,https://twitter.com/tapashi_boruah/status/1469190870347902977,False,[]
"schoolstrike4climate, fridaysforfuture, climatestrike, climateactionnow, facetheclimateemergency","['schoolstrike4climate', 'fridaysforfuture', 'climatestrike', 'climateactionnow', 'facetheclimateemergency']",2021-12-10,2021,12,10,1189438597734244352,patiencenabz,Patience Nabukalu,#schoolstrike4climate week 89. Natural disaster prevention should be everyone's priority #FridaysForFuture #climatestrike #ClimateActionNow #FaceTheClimateEmergency  https://t.co/Oo4oJQ3szt,en,[],8,110,487,https://twitter.com/patienceNabz/status/1469199425532841989,False,[]
"climatestrike, fridaysforfuture","['climatestrike', 'fridaysforfuture']",2021-12-10,2021,12,10,1177116677512683521,jemangelepain,🌱ぐ🌏🌱,My week 11th #ClimateStrike in Japan  #FridaysForFuture  https://t.co/HltjCLcnee,en,[],3,28,66,https://twitter.com/jemangelepain/status/1469208573322620928,False,[]
"impfen, zusammengegencorona","['impfen', 'zusammengegencorona']",2021-12-10,2021,12,10,1072187272815149057,fridayforfuture,Fridays for Future Germany,"Die Wissenschaft zeigt klar: #Impfen ist der Weg aus der Pandemie. Seid dabei, um euch selbst und uns alle zu schützen! #ZusammenGegenCorona  https://t.co/eGesjwiOuP",de,[],27,82,582,https://twitter.com/FridayForFuture/status/1469281444006662150,False,[]
"fossilfuels, fridaysforfuture, climatestrike, stopeacop","['fossilfuels', 'fridaysforfuture', 'climatestrike', 'stopeacop']",2021-12-10,2021,12,10,1450826022828584966,nabulimevanessa,Nabulime Vanessa,School strike for climate week 12. Join me to tell @TotalEnergies not to steal my future. Millions of children across the world are suffering as a result of #fossilfuels. #FridaysForFuture #ClimateStrike #StopEACOP  https://t.co/vnPnbfni9q,en,"[{'screen_name': 'totalenergies', 'name': 'totalenergies', 'id': '79962986'}]",4,92,295,https://twitter.com/NabulimeVanessa/status/1469215676531417094,False,[]
"fridaysforfuture, climatechange","['fridaysforfuture', 'climatechange']",2021-12-10,2021,12,10,1389236087248273408,friday4futuregb,FridaysforFuture Gilgit Baltistan,"Earth will survive climate change, we wont! #FridaysForFuture #climatechange  https://t.co/7IclVSZVbZ",en,[],17,118,397,https://twitter.com/Friday4futureGB/status/1469289011877494790,False,[]
"climatestrike, angola, uprootthesystem, fridaysforfuture, climatecrisis","['climatestrike', 'angola', 'uprootthesystem', 'fridaysforfuture', 'climatecrisis']",2021-12-10,2021,12,10,939043659068166144,auber_fichess,Auber Fichess 🇵🇸#PalestinaLivre,Week 26 #ClimateStrike in #Angola #UprootTheSystem   Intersectionality Matters  #FridaysForFuture #ClimateCrisis  https://t.co/lTU19PVSaM,en,[],2,12,26,https://twitter.com/auber_fichess/status/1469222805615136769,False,[]
"fridaysforfuture, uprootthesystem","['fridaysforfuture', 'uprootthesystem']",2021-12-10,2021,12,10,1119575968748847108,fridays4futurep,FridaysForFuture Pakistan,"Save our planet, the one  place we all have in common  #FridaysForFuture  #UprootTheSystem  https://t.co/k5i9NUQj2i",en,[],10,216,895,https://twitter.com/Fridays4FutureP/status/1469241284854530057,False,[]
"fridaysforfuture, climateaction, climateemergency","['fridaysforfuture', 'climateaction', 'climateemergency']",2021-12-10,2021,12,10,958289768584024065,moelhajji,Mohamed El-hajji,University strike for climate. My week 51 for climate change. #FridaysForFuture  #ClimateAction  #ClimateEmergency  https://t.co/Lq0jH7R5UM,en,[],6,49,397,https://twitter.com/MoElHajji/status/1469243070650667011,False,[]
"fridaysforfuture, climatestrike, uprootthesystem","['fridaysforfuture', 'climatestrike', 'uprootthesystem']",2021-12-10,2021,12,10,1006419421244678144,gretathunberg,Greta Thunberg,School strike week 173. #FridaysForFuture #ClimateStrike #UprootTheSystem  https://t.co/uEpLHhxGEo,en,[],245,1572,10549,https://twitter.com/GretaThunberg/status/1469247257308536834,False,[]
"fridaysforfuture, europebeyondburning","['fridaysforfuture', 'europebeyondburning']",2021-12-10,2021,12,10,1320250946916651015,lifewithsommer,Sommer Ackerman,"Week 67. We need to protect more forests, not burn them. Burning forest biomass is currently considered a renewable source of energy as trees do grow back. However, only plantations can be replanted, not forests! #FridaysForFuture #EuropeBeyondBurning  https://t.co/ApXUjsn5xV",en,[],36,303,1208,https://twitter.com/lifewithsommer/status/1469250422271623169,False,[]
"climatechange, cop26, fridaysforfuture, racism","['climatechange', 'cop26', 'fridaysforfuture', 'racism']",2021-12-10,2021,12,10,3197090716,ayowecca_uganda,AYOWECCA UGANDA For Climate Change,"As we're addressing #climatechange &amp; it's impacts. 🌎The world should know it's a bad activity to discriminate others.During #COP26 I was racially abused 3 times by the police,my host &amp; on the plane @BorisJohnson @MarcusRashford @UNFCCC @Fridays4future  #FridaysForFuture #racism  https://t.co/hIy0PCN74e",en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}, {'screen_name': 'marcusrashford', 'name': 'marcus rashford mbe', 'id': '734492654755577858'}, {'screen_name': 'unfccc', 'name': 'un climate change', 'id': '17463923'}, {'screen_name': 'fridays4future', 'name': 'fridays for future', 'id': '1053768884732547072'}]",3,21,69,https://twitter.com/ayowecca_uganda/status/1469254889326972933,False,[]
"climatestrike, climatecrisis, fridaysforfuture, climateactionnow, climatemarchkarachi, uprootthesystem","['climatestrike', 'climatecrisis', 'fridaysforfuture', 'climateactionnow', 'climatemarchkarachi', 'uprootthesystem']",2021-12-10,2021,12,10,1715151974,kabilaobbo,Hon. Kabila Jonathan Obbo,"#ClimateStrike Week 63 🇺🇬. #ClimateCrisis is on the rise bse we are not respecting nature. Please, let us conserve the FORESTS because no forests = no water = no life. @GretaThunberg @NakabuyeHildaF @UNEP #FridaysForFuture #ClimateActionNow #ClimateMarchKarachi #UprootTheSystem  https://t.co/7DIzs7rT8J",en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'nakabuyehildaf', 'name': 'nakabuye hilda f.', 'id': '917397799972605953'}, {'screen_name': 'unep', 'name': 'un environment programme', 'id': '38146999'}]",14,86,219,https://twitter.com/KabilaObbo/status/1469261189456748549,False,[]
"climatestrikeonline, fridaysforfuture, climateaction, climateemergency","['climatestrikeonline', 'fridaysforfuture', 'climateaction', 'climateemergency']",2021-12-10,2021,12,10,1285117221505622020,nature_yoshiro,四白（Yoshiro）,My 72 weeks. #climatestrikeonline  #fridaysforfuture #climateaction                                 #ClimateEmergency  https://t.co/Ul0TIv2GXi,en,[],4,88,457,https://twitter.com/nature_yoshiro/status/1469275939146452992,False,[]
fridaysforfuture,['fridaysforfuture'],2021-12-10,2021,12,10,1456280432136359936,kwagala39_faith,Kwagala Faith,We have no planet B  @Riseupmovt  #fridaysforfuture  https://t.co/KkoR2wPIqZ,en,"[{'screen_name': 'riseupmovt', 'name': 'rise up movement', 'id': '1214456673605165056'}]",3,103,395,https://twitter.com/kwagala39_faith/status/1469218132246118403,False,[]
"biripi, nannassay, fridaysforfuture, climateemergency, coderedforhumanity, fundourfuturenotgas, dutyofcare","['biripi', 'nannassay', 'fridaysforfuture', 'climateemergency', 'coderedforhumanity', 'fundourfuturenotgas', 'dutyofcare']",2021-12-11,2021,12,11,936904334813536256,midcoast_knag,🕯🖤💛Knitting Nannas Midcoast 💛🖤🕯,Once again 10/12/21 Nannas on #Biripi land out letting our local MP David Gillespie know we want action on climate &amp; the ecological emergency we face.  #NannasSay No more blah blah blah.   #fridaysforfuture #Climateemergency #coderedforhumanity #Fundourfuturenotgas #Dutyofcare  https://t.co/po3MJMIgKu,en,[],6,21,33,https://twitter.com/Midcoast_KNAG/status/1469536137714618368,False,[]
"eiffelturmtag, pariserklimaabkommen, klimakrise, klimagerechtigkeit, fridaysforfuture, eiffelturm, paris","['eiffelturmtag', 'pariserklimaabkommen', 'klimakrise', 'klimagerechtigkeit', 'fridaysforfuture', 'eiffelturm', 'paris']",2021-12-11,2021,12,11,74837812,linkepelli,MdB Sören Pellmann,"Heute ist der #EiffelturmTag! Als @dielinke fühlen wir uns dem #PariserKlimaabkommen und dem 1,5°-Ziel verpflichtet. Wir müssen die #Klimakrise endlich anpacken und das sozial-gerecht!   @P4F_Leipzig #Klimagerechtigkeit #FridaysforFuture #Eiffelturm #Paris  https://t.co/4lSmrazF81",de,"[{'screen_name': 'dielinke', 'name': 'die linke', 'id': '44101578'}, {'screen_name': 'p4f_leipzig', 'name': 'parents for future leipzig #eiffelturmtag', 'id': '1129442566326358016'}]",13,27,119,https://twitter.com/LINKEPELLI/status/1469577694710878210,False,[]
"fdp, verkehrswende, lebenswerte","['fdp', 'verkehrswende', 'lebenswerte']",2021-12-11,2021,12,11,1092675535690452992,detottel,Climate News Germany,"Für die #fdp ist Digitalisierung, wenn man mit digital unterstützter Verkehrslenkung noch mehr Autos durch unsere Infrastruktur und unsere Städte durchgepresst bekommt. #verkehrswende #lebenswerte Städte @kkklawitter @FridayForFuture @sciforfuture @zdfmagazin",de,"[{'screen_name': 'kkklawitter', 'name': 'ottokorrektur', 'id': '1527695759239684096'}, {'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}, {'screen_name': 'sciforfuture', 'name': 'scientists for future 🇩🇪', 'id': '1103391316464058369'}, {'screen_name': 'zdfmagazin', 'name': 'zdf magazin royale', 'id': '1335048846'}]",2,9,45,https://twitter.com/DeTottel/status/1469658245312782336,False,[]
fridaysforfuture,['fridaysforfuture'],2021-12-11,2021,12,11,440814235,n_richter,Nicolas Richter,"Warum haben wir so etwas wie die #fridaysforfuture nicht schon vor 30 Jahren hinbekommen?      Ein kritischer Blick auf meine Generation, die Generation X oder Generation Golf: Die Sorglosen (via @SZ)  https://t.co/OFB2i41du1",de,"[{'screen_name': 'sz', 'name': 'süddeutsche zeitung', 'id': '114508061'}]",6,10,41,https://twitter.com/n_richter/status/1469726735256141828,False,[]
"fridaysforfuture, endegelände","['fridaysforfuture', 'endegelände']",2021-12-12,2021,12,12,1152885512472072192,zodiack79,Zodi,"@welt Müssen sich die Demoteilnehmer von #FridaysForFuture , eigentlich auch ständig von linksextremen wie #EndeGelände distanzieren?",de,[],2,9,67,https://twitter.com/zodiack79/status/1469923744462389252,False,"[{'screen_name': 'welt', 'name': 'WELT', 'id': '8720562'}]"
nichteuerernst,['nichteuerernst'],2021-12-13,2021,12,13,1072187272815149057,fridayforfuture,Fridays for Future Germany,"Die prominenteste diskutierte Option kann #NichtEuerErnst sein, liebe @Linksfraktion.  Deshalb die Forderung, dass die gewählte Person mindestens glaubhaft: – 2030 Kohleausstieg vertritt – 2035 Klimaneutralität fordert – in Gewerkschaft &amp; Klimabewegung verankert ist. (2/2)",de,"[{'screen_name': 'linksfraktion', 'name': 'linksfraktion', 'id': '18933321'}]",6,14,165,https://twitter.com/FridayForFuture/status/1470344393919975432,False,[]
"climateaction, fridaysforfuture, climatecrisis, climateemergency","['climateaction', 'fridaysforfuture', 'climatecrisis', 'climateemergency']",2021-12-13,2021,12,13,904408999,geraldkutney,Gerald Kutney - a friend of #ClimateBrawl 🌎🌍🌏,‘2.4C is a death sentence’: Vanessa Nakate’s fight for the forgotten countries of the climate crisis  https://t.co/SpluVdEb4K - #ClimateAction #FridaysForFuture #ClimateCrisis #ClimateEmergency,en,[],3,30,49,https://twitter.com/GeraldKutney/status/1470383996647399427,False,[]
